lobbyistinnen,1
lohn,2
lohnkostenzuschüssen,1
lohns,1
lohnund,1
lohnzuschüssen,1
lokale,1
lsbtiq,2
länder,5
ländern,7
ländlichen,4
länger,1
löhne,3
lösen,1
lösungen,1
lücke,1
macht,2
malerinnen,1
mangel,1
mangelnden,1
marginalisierte,1
markt,1
marktmacht,1
materielle,1
maß,1
maße,1
maßnahme,1
maßnahmen,6
maßstab,1
maßvollen,1
medaille,1
medien,3
medienkompetenz,1
medienwelt,2
medikamenten,1
medizinischen,1
mehr,15
mehrausgaben,1
mehrere,1
mehrheitsentscheiden,1
mehrstaatigkeit,1
meilenstein,1
mengen,2
mensch,1
menschen,22
menschengemachten,1
menschenhandel,1
menschenrechte,2
menschenrechten,1
menschenrechts,1
menschenrechtsund,1
menschenrechtsverletzern,1
methoden,1
miete,1
mieten,1
mietkaufmodelle,1
migration,1
migrationsbiografie,2
milliarden,2
millionen,3
minderjährigen,1
mindestbesteuerung,1
mindestens,7
mindestgagen,1
mindestlohn,1
mindestlohnkommission,1
missbraucht,1
missionen,1
misst,1
mitbestimmung,1
miteinander,2
mitentscheidungsrechte,1
mitgliedstaaten,1
mithalten,1
mitspracherechte,1
mittel,3
mitteln,1
mittelpunkt,1
mittelständische,1
mittelständischen,1
mitten,1
mittlere,2
mittleren,1
mittlerer,1
mix,1
mobilität,2
mobilitätsgarantie,1
mobilitätsstationen,1
mobilitätssystem,1
modell,3
moderat,1
modern,1
modernen,1
moderner,1
modernisieren,2
modernisierung,2
modernisierungsprogramm,1
modernstes,1
monate,1
monaten,1
monitoring,1
morden,1
morgen,1
motivieren,1
motor,1
multilateraler,1
multilaterales,1
multilateralismus,1
multinationales,1
museen,2
mut,1
mutigen,1
männer,2
männern,2
männlichen,1
märkte,1
möchten,1
möglich,10
möglichkeit,3
möglichkeiten,4
möglichst,5
müssen,28
na,1
nachbarländer,1
nachbarschaften,1
nachbarschaftspolitik,1
nachdem,1
nachdrücklich,1
nachfolgeplanung,1
nachhaltig,4
nachhaltige,5
nachhaltigen,5
nachhaltiger,1
nachhaltigeren,1
nachhaltigkeit,3
nachhaltigkeitsstrategie,1
nachhaltigkeitszielen,1
nachholen,1
nachsehen,1
nachtzugverbindungen,1
nachvollziehbar,1
nachvollziehbaren,1
nachweisbar,1
nachwuchses,1
nachwuchskräfte,1
nahost,1
